iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
AND,Europe,Andorra,2020-10-10,2696.0,0.0,83.714,55.0,0.0,0.286,34852.755,0.0,1082.223,711.017,0.0,3.694,1.46,,,,,,,,,,,,,826.0,10.678,0.1013,9.9,tests performed,,,,,,,,,,,,,,50.0,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-10-11,2696.0,0.0,83.714,55.0,0.0,0.286,34852.755,0.0,1082.223,711.017,0.0,3.694,1.45,,,,,,,,,,,,,853.0,11.027,0.0981,10.2,tests performed,,,,,,,,,,,,,,50.0,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-10-12,2995.0,299.0,89.286,57.0,2.0,0.571,38718.101,3865.346,1154.248,736.872,25.855,7.387,1.43,,,,,,,,,64461.0,,833.325,,880.0,11.376,0.1015,9.9,tests performed,,,,,,,,,,,,,,50.0,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-10-13,2995.0,0.0,89.286,57.0,0.0,0.571,38718.101,0.0,1154.248,736.872,0.0,7.387,1.41,,,,,,,,,,,,,856.0,11.066,0.1043,9.6,tests performed,,,,,,,,,,,,,,50.0,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-10-14,3190.0,195.0,88.857,59.0,2.0,0.857,41238.979,2520.878,1148.708,762.727,25.855,11.081,1.39,,,,,,,,,,,,,832.0,10.756,0.1068,9.4,tests performed,,,,,,,,,,,,,,50.0,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-10-15,3190.0,0.0,88.857,59.0,0.0,0.714,41238.979,0.0,1148.708,762.727,0.0,9.234,1.37,,,,,,,,,,,,,809.0,10.458,0.1098,9.1,tests performed,,,,,,,,,,,,,,50.0,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-10-16,3377.0,187.0,97.286,59.0,0.0,0.571,43656.437,2417.457,1257.669,762.727,0.0,7.387,1.35,,,,,,,,,,,,,785.0,10.148,0.1239,8.1,tests performed,,,,,,,,,,,,,,53.7,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-10-17,3377.0,0.0,97.286,59.0,0.0,0.571,43656.437,0.0,1257.669,762.727,0.0,7.387,1.33,,,,,,,,,,,,,761.0,9.838,0.1278,7.8,tests performed,,,,,,,,,,,,,,53.7,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-10-18,3377.0,0.0,97.286,59.0,0.0,0.571,43656.437,0.0,1257.669,762.727,0.0,7.387,1.31,,,,,,,,,,,,,737.0,9.528,0.132,7.6,tests performed,,,,,,,,,,,,,,53.7,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-10-19,3623.0,246.0,89.714,62.0,3.0,0.714,46836.621,3180.185,1159.789,801.51,38.783,9.234,1.29,,,,,,,,,69456.0,,897.898,,714.0,9.23,0.1256,8.0,tests performed,,,,,,,,,,,,,,53.7,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-10-20,3623.0,0.0,89.714,62.0,0.0,0.714,46836.621,0.0,1159.789,801.51,0.0,9.234,1.28,,,,,,,,,,,,,826.0,10.678,0.1086,9.2,tests performed,,,,,,,,,,,,,,53.7,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-10-21,3811.0,188.0,88.714,63.0,1.0,0.571,49267.006,2430.385,1146.861,814.438,12.928,7.387,1.26,,,,,,,,,,,,,938.0,12.126,0.0946,10.6,tests performed,,,,,,,,,,,,,,53.7,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-10-22,3811.0,0.0,88.714,63.0,0.0,0.571,49267.006,0.0,1146.861,814.438,0.0,7.387,1.25,,,,,,,,,,,,,1050.0,13.574,0.0845,11.8,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-10-23,4038.0,227.0,94.429,69.0,6.0,1.429,52201.567,2934.561,1220.733,892.003,77.565,18.468,1.23,,,,,,,,,,,,,1162.0,15.022,0.0813,12.3,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-10-24,4038.0,0.0,94.429,69.0,0.0,1.429,52201.567,0.0,1220.733,892.003,0.0,18.468,1.21,,,,,,,,,,,,,1274.0,16.47,0.0741,13.5,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-10-25,4038.0,0.0,94.429,69.0,0.0,1.429,52201.567,0.0,1220.733,892.003,0.0,18.468,1.2,,,,,,,,,,,,,1386.0,17.918,0.0681,14.7,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-10-26,4325.0,287.0,100.286,72.0,3.0,1.429,55911.782,3710.215,1296.452,930.786,38.783,18.468,1.18,,,,,,,,,79945.0,,1033.495,,1498.0,19.366,0.0669,14.9,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-10-27,4410.0,85.0,112.429,72.0,0.0,1.429,57010.626,1098.844,1453.429,930.786,0.0,18.468,1.17,,,,,,,,,,,,,1403.0,18.137,0.0801,12.5,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-10-28,4517.0,107.0,100.857,72.0,0.0,1.286,58393.877,1383.251,1303.839,930.786,0.0,16.621,1.14,,,,,,,,,,,,,1308.0,16.909,0.0771,13.0,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-10-29,4567.0,50.0,108.0,73.0,1.0,1.429,59040.256,646.379,1396.179,943.713,12.928,18.468,1.13,,,,,,,,,,,,,1213.0,15.681,0.089,11.2,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-10-30,4665.0,98.0,89.571,75.0,2.0,0.857,60307.159,1266.903,1157.942,969.568,25.855,11.081,1.11,,,,,,,,,,,,,1118.0,14.453,0.0801,12.5,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-10-31,4756.0,91.0,102.571,75.0,0.0,0.857,61483.569,1176.41,1326.0,969.568,0.0,11.081,1.1,,,,,,,,,,,,,1023.0,13.225,0.1003,10.0,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,87.0,31.99,86.13,1124.69943377201
AND,Europe,Andorra,2020-11-01,4825.0,69.0,112.429,75.0,0.0,0.857,62375.572,892.003,1453.429,969.568,0.0,11.081,1.08,,,,,,,,,,,,,928.0,11.997,0.1212,8.3,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-02,4888.0,63.0,80.429,75.0,0.0,0.429,63190.01,814.438,1039.747,969.568,0.0,5.54,1.06,,,,,,,,,85772.0,,1108.824,,832.0,10.756,0.0967,10.3,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-03,4910.0,22.0,71.429,75.0,0.0,0.429,63474.416,284.407,923.399,969.568,0.0,5.54,1.05,,,,,,,,,,,,,846.0,10.937,0.0844,11.8,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-04,5045.0,135.0,75.429,75.0,0.0,0.429,65219.64,1745.223,975.109,969.568,0.0,5.54,1.05,,,,,,,,,,,,,859.0,11.105,0.0878,11.4,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-05,5135.0,90.0,81.143,75.0,0.0,0.286,66383.122,1163.482,1048.981,969.568,0.0,3.694,1.04,,,,,,,,,,,,,872.0,11.273,0.0931,10.7,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-06,5135.0,0.0,67.143,75.0,0.0,0.0,66383.122,0.0,867.995,969.568,0.0,0.0,1.03,,,,,,,,,,,,,885.0,11.441,0.0759,13.2,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-07,5319.0,184.0,80.429,75.0,0.0,0.0,68761.796,2378.675,1039.747,969.568,0.0,0.0,1.03,,,,,,,,,,,,,898.0,11.609,0.0896,11.2,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-08,5383.0,64.0,79.714,75.0,0.0,0.0,69589.162,827.365,1030.513,969.568,0.0,0.0,1.02,,,,,,,,,,,,,911.0,11.777,0.0875,11.4,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-09,5437.0,54.0,78.429,75.0,0.0,0.0,70287.251,698.089,1013.892,969.568,0.0,0.0,1.01,,,,,,,,,92242.0,,1192.466,,924.0,11.945,0.0849,11.8,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-10,5477.0,40.0,81.0,75.0,0.0,0.0,70804.354,517.103,1047.134,969.568,0.0,0.0,1.0,,,,,,,,,,,,,900.0,11.635,0.09,11.1,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-11,5567.0,90.0,74.571,75.0,0.0,0.0,71967.836,1163.482,964.028,969.568,0.0,0.0,0.99,,,,,,,,,,,,,877.0,11.337,0.085,11.8,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-12,5616.0,49.0,68.714,75.0,0.0,0.0,72601.288,633.451,888.309,969.568,0.0,0.0,0.99,,,,,,,,,,,,,853.0,11.027,0.0806,12.4,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-13,5725.0,109.0,84.286,75.0,0.0,0.0,74010.394,1409.106,1089.61,969.568,0.0,0.0,0.99,,,,,,,,,,,,,829.0,10.717,0.1017,9.8,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-14,5725.0,0.0,58.0,75.0,0.0,0.0,74010.394,0.0,749.8,969.568,0.0,0.0,0.98,,,,,,,,,,,,,805.0,10.407,0.072,13.9,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-15,5872.0,147.0,69.857,76.0,1.0,0.143,75910.748,1900.354,903.084,982.496,12.928,1.847,0.98,,,,,,,,,,,,,781.0,10.096,0.0894,11.2,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-16,5914.0,42.0,68.143,76.0,0.0,0.143,76453.706,542.958,880.922,982.496,0.0,1.847,0.97,,,,,,,,,97543.0,,1260.995,,757.0,9.786,0.09,11.1,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-17,5951.0,37.0,67.714,76.0,0.0,0.143,76932.027,478.32,875.382,982.496,0.0,1.847,0.97,,,,,,,,,,,,,764.0,9.877,0.0886,11.3,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-18,6018.0,67.0,64.429,76.0,0.0,0.143,77798.175,866.148,832.905,982.496,0.0,1.847,0.96,,,,,,,,,,,,,771.0,9.967,0.0836,12.0,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-19,6066.0,48.0,64.286,76.0,0.0,0.143,78418.698,620.524,831.059,982.496,0.0,1.847,0.96,,,,,,,,,,,,,777.0,10.045,0.0827,12.1,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-20,6142.0,76.0,59.571,76.0,0.0,0.143,79401.195,982.496,770.114,982.496,0.0,1.847,0.96,,,,,,,,,,,,,784.0,10.135,0.076,13.2,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-21,6207.0,65.0,68.857,76.0,0.0,0.143,80241.487,840.293,890.156,982.496,0.0,1.847,0.96,,,,,,,,,,,,,791.0,10.226,0.0871,11.5,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-22,6256.0,49.0,54.857,76.0,0.0,0.0,80874.939,633.451,709.17,982.496,0.0,0.0,0.96,,,,,,,,,,,,,797.0,10.303,0.0688,14.5,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-23,6304.0,48.0,55.714,76.0,0.0,0.0,81495.462,620.524,720.251,982.496,0.0,0.0,0.95,,,,,,,,,103171.0,,1333.751,,804.0,10.394,0.0693,14.4,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-24,6351.0,47.0,57.143,76.0,0.0,0.0,82103.059,607.596,738.719,982.496,0.0,0.0,0.95,,,,,,,,,,,,,801.0,10.355,0.0713,14.0,tests performed,,,,,,,,,,,,,,59.26,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-25,6428.0,77.0,58.571,76.0,0.0,0.0,83098.482,995.424,757.187,982.496,0.0,0.0,0.96,,,,,,,,,,,,,798.0,10.316,0.0734,13.6,tests performed,,,,,,,,,,,,,,55.56,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-26,6534.0,106.0,66.857,76.0,0.0,0.0,84468.806,1370.323,864.301,982.496,0.0,0.0,0.96,,,,,,,,,,,,,795.0,10.277,0.0841,11.9,tests performed,,,,,,,,,,,,,,55.56,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-27,6610.0,76.0,66.857,76.0,0.0,0.0,85451.302,982.496,864.301,982.496,0.0,0.0,0.95,,,,,,,,,,,,,793.0,10.252,0.0843,11.9,tests performed,,,,,,,,,,,,,,55.56,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-28,6610.0,0.0,57.571,76.0,0.0,0.0,85451.302,0.0,744.259,982.496,0.0,0.0,0.94,,,,,,,,,,,,,790.0,10.213,0.0729,13.7,tests performed,,,,,,,,,,,,,,55.56,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-29,6712.0,102.0,65.143,76.0,0.0,0.0,86769.915,1318.613,842.139,982.496,0.0,0.0,0.94,,,,,,,,,,,,,787.0,10.174,0.0828,12.1,tests performed,,,,,,,,,,,,,,55.56,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-11-30,6745.0,33.0,63.0,76.0,0.0,0.0,87196.525,426.61,814.438,982.496,0.0,0.0,0.94,,,,,,,,,108660.0,,1404.711,,784.0,10.135,0.0804,12.4,tests performed,,,,,,,,,,,,,,55.56,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79.8,26.76,-27.48,1031.6208599426
AND,Europe,Andorra,2020-12-01,6790.0,45.0,62.714,76.0,0.0,0.0,87778.266,581.741,810.744,982.496,0.0,0.0,0.93,,,,,,,,,,,,,757.0,9.786,0.0828,12.1,tests performed,,,,,,,,,,,,,,55.56,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-12-02,6842.0,52.0,59.143,76.0,0.0,0.0,88450.5,672.234,764.574,982.496,0.0,0.0,0.93,,,,,,,,,,,,,729.0,9.424,0.0811,12.3,tests performed,,,,,,,,,,,,,,55.56,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-12-03,6904.0,62.0,52.857,77.0,1.0,0.143,89252.01,801.51,683.315,995.424,12.928,1.847,0.93,,,,,,,,,,,,,702.0,9.075,0.0753,13.3,tests performed,,,,,,,,,,,,,,55.56,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-12-04,6955.0,51.0,49.286,77.0,0.0,0.143,89911.317,659.307,637.145,995.424,0.0,1.847,0.93,,,,,,,,,,,,,674.0,8.713,0.0731,13.7,tests performed,,,,,,,,,,,,,,55.56,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-12-05,7005.0,50.0,56.429,78.0,1.0,0.286,90557.696,646.379,729.485,1008.351,12.928,3.694,0.93,,,,,,,,,,,,,647.0,8.364,0.0872,11.5,tests performed,,,,,,,,,,,,,,55.56,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-12-06,7050.0,45.0,48.286,78.0,0.0,0.286,91139.437,581.741,624.217,1008.351,0.0,3.694,0.93,,,,,,,,,,,,,619.0,8.002,0.078,12.8,tests performed,,,,,,,,,,,,,,55.56,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-12-07,7084.0,34.0,48.429,78.0,0.0,0.286,91578.975,439.538,626.064,1008.351,0.0,3.694,0.92,,,,,,,,,112802.0,,1458.257,,592.0,7.653,0.0818,12.2,tests performed,,,,,,,,,,,,,,55.56,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-12-08,7127.0,43.0,48.143,78.0,0.0,0.286,92134.861,555.886,622.371,1008.351,0.0,3.694,0.92,,,,,,,,,,,,,577.0,7.459,0.0834,12.0,tests performed,,,,,,,,,,,,,,55.56,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-12-09,7162.0,35.0,45.714,78.0,0.0,0.286,92587.326,452.465,590.975,1008.351,0.0,3.694,0.93,,,,,,,,,,,,,562.0,7.265,0.0813,12.3,tests performed,,,,,,,,,,,,,,52.78,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-12-10,7190.0,28.0,40.857,78.0,0.0,0.143,92949.298,361.972,528.184,1008.351,0.0,1.847,0.93,,,,,,,,,,,,,548.0,7.084,0.0746,13.4,tests performed,,,,,,,,,,,,,,52.78,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-12-11,7236.0,46.0,40.143,78.0,0.0,0.143,93543.967,594.669,518.95,1008.351,0.0,1.847,0.93,,,,,,,,,,,,,533.0,6.89,0.0753,13.3,tests performed,,,,,,,,,,,,,,52.78,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-12-12,7288.0,52.0,40.429,78.0,0.0,0.0,94216.201,672.234,522.644,1008.351,0.0,0.0,0.94,,,,,,,,,,,,,518.0,6.696,0.078,12.8,tests performed,,,,,,,,,,,,,,52.78,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-12-13,7338.0,50.0,41.143,79.0,1.0,0.143,94862.58,646.379,531.878,1021.279,12.928,1.847,0.94,,,,,,,,,,,,,504.0,6.516,0.0816,12.2,tests performed,,,,,,,,,,,,,,52.78,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-12-14,7382.0,44.0,42.571,79.0,0.0,0.143,95431.393,568.814,550.346,1021.279,0.0,1.847,0.94,,,,,,,,,116224.0,,1502.495,,489.0,6.322,0.0871,11.5,tests performed,,,,,,,,,,,,,,52.78,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-12-15,7382.0,0.0,36.429,79.0,0.0,0.143,95431.393,0.0,470.933,1021.279,0.0,1.847,0.95,,,,,,,,,,,,,501.0,6.477,0.0727,13.8,tests performed,,,,,,,,,,,,,,52.78,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-12-16,7446.0,64.0,40.571,79.0,0.0,0.143,96258.758,827.365,524.49,1021.279,0.0,1.847,0.95,,,,,,,,,,,,,513.0,6.632,0.0791,12.6,tests performed,,,,,,,,,,,,,,52.78,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-12-17,7466.0,20.0,39.429,79.0,0.0,0.143,96517.31,258.552,509.716,1021.279,0.0,1.847,0.96,,,,,,,,,,,,,525.0,6.787,0.0751,13.3,tests performed,,,,,,,,,,,,,,52.78,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-12-18,7519.0,53.0,40.429,80.0,1.0,0.286,97202.472,685.162,522.644,1034.206,12.928,3.694,0.97,,,,,,,,,,,,,537.0,6.942,0.0753,13.3,tests performed,,,,,,,,,,,,,,52.78,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-12-19,7560.0,41.0,38.857,80.0,0.0,0.286,97732.503,530.031,502.329,1034.206,0.0,3.694,0.97,,,,,,,,,,,,,549.0,7.097,0.0708,14.1,tests performed,,,,,,,,,,,,,,52.78,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-12-20,7577.0,17.0,34.143,81.0,1.0,0.286,97952.271,219.769,441.385,1047.134,12.928,3.694,0.98,,,,,,,,,,,,,561.0,7.252,0.0609,16.4,tests performed,,,,,,,,,,,,,,52.78,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-12-21,7602.0,25.0,31.429,81.0,0.0,0.286,98275.461,323.189,406.295,1047.134,0.0,3.694,0.99,,,,,,,,,120238.0,,1554.386,,573.0,7.408,0.0548,18.2,tests performed,,,,,,,,,,,,,,52.78,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-12-22,7633.0,31.0,35.857,82.0,1.0,0.429,98676.216,400.755,463.546,1060.062,12.928,5.54,1.0,,,,,,,,,,,,,585.0,7.563,0.0613,16.3,tests performed,,,,,,,,,,,,,,52.78,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-12-23,7669.0,36.0,31.857,82.0,0.0,0.429,99141.609,465.393,411.836,1060.062,0.0,5.54,1.01,,,,,,,,,,,,,596.0,7.705,0.0535,18.7,tests performed,,,,,,,,,,,,,,52.78,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-12-24,7699.0,30.0,33.286,83.0,1.0,0.571,99529.436,387.827,430.304,1072.989,12.928,7.387,1.02,,,,,,,,,,,,,607.0,7.847,0.0548,18.2,tests performed,,,,,,,,,,,,,,52.78,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-12-25,7756.0,57.0,33.857,83.0,0.0,0.429,100266.308,736.872,437.691,1072.989,0.0,5.54,1.03,,,,,,,,,,,,,618.0,7.989,0.0548,18.3,tests performed,,,,,,,,,,,,,,52.78,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
AND,Europe,Andorra,2020-12-26,7806.0,50.0,35.143,83.0,0.0,0.429,100912.687,646.379,454.312,1072.989,0.0,5.54,1.04,,,,,,,,,,,,,630.0,8.144,0.0558,17.9,tests performed,,,,,,,,,,,,,,52.78,77354.0,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,,,,
